listing_id,car_key,date_key,location_key,ask_price,mileage,car_age
1320,9,20240823,33,589000.0,22500,1
1321,168,20250202,33,379000.0,77500,4
1322,537,20250810,33,379000.0,77500,4
1323,580,20260331,33,429000.0,27629,2
1324,141,20261009,33,899000.0,157500,5
1325,322,20250421,33,899000.0,157500,5
1326,60,20260424,33,859000.0,87500,4
1327,610,20250807,33,859000.0,87500,4
1328,165,20250906,33,609000.0,127424,6
1329,409,20250828,33,609000.0,127424,6
1330,36,20260818,33,659000.0,172500,6
1331,118,20260216,33,559000.0,87401,9
1332,581,20241223,33,399000.0,67500,6
1333,1113,20261217,33,399000.0,67500,6
1334,175,20250604,33,579000.0,123965,9
1335,582,20250608,33,579000.0,123965,9
1336,524,20250127,33,459000.0,55000,2
1337,492,20240601,33,256000.0,117500,9
1338,1316,20260611,33,256000.0,117500,9
1339,583,20260910,33,475000.0,2500,3
1340,161,20250424,33,398000.0,47500,3
1341,584,20250805,33,219000.0,147500,11
1342,585,20260506,33,168000.0,2500,8
1343,586,20240120,33,333000.0,12500,2
1344,25,20250815,33,369000.0,177500,8
1345,418,20240815,33,369000.0,177500,8
1346,846,20240119,33,369000.0,177500,8
1347,337,20250319,33,299000.0,197500,5
1348,526,20250102,33,299000.0,197500,5
1349,587,20260617,33,355000.0,47500,5
1350,1233,20260607,33,355000.0,47500,5
1351,43,20251226,33,358000.0,77500,5
1352,974,20240526,33,358000.0,77500,5
1353,1090,20250305,33,358000.0,77500,5
1354,588,20260427,33,159000.0,167500,14
1355,589,20240716,33,369000.0,37500,3
1356,314,20260923,33,428000.0,207500,8
1357,695,20250718,33,428000.0,207500,8
1358,590,20250103,33,155000.0,107500,8
1359,516,20260312,33,290000.0,137500,4
1360,1191,20251130,33,290000.0,137500,4
1361,59,20260922,33,550000.0,2500,7
1362,27,20250601,33,759000.0,122500,6
1363,163,20260213,33,759000.0,122500,6
1364,591,20250714,33,299000.0,2500,12
1365,897,20240229,33,299000.0,2500,12
1366,214,20250628,33,389000.0,182500,6
1367,667,20261013,33,389000.0,182500,6
1368,252,20241029,33,235000.0,277500,9
1369,894,20241009,33,235000.0,277500,9
1370,114,20250422,33,267000.0,177500,6
1371,592,20261111,33,267000.0,177500,6
1372,529,20250712,33,345000.0,72500,9
1373,154,20241214,33,189000.0,172500,9
1374,593,20251031,33,239000.0,137500,8
1375,214,20240914,33,333000.0,297500,6
1376,667,20251016,33,333000.0,297500,6
1377,161,20261206,33,398000.0,9944,3
1378,440,20261116,33,290000.0,197500,10
1379,594,20261116,33,290000.0,197500,10
1380,595,20240524,33,399000.0,92500,5
1381,144,20250809,33,297000.0,117500,7
1382,596,20250605,33,297000.0,117500,7
1383,597,20260311,33,1790000.0,34000,1
1384,434,20250116,33,699000.0,102500,6
1385,136,20260214,33,399000.0,130000,9
1386,316,20251103,33,699000.0,75000,5
1387,138,20241122,33,459000.0,72500,4
1388,328,20250921,33,459000.0,72500,4
1389,64,20240324,33,859000.0,52500,3
1390,1266,20240525,33,859000.0,52500,3
1391,138,20250227,33,639000.0,97500,4
1392,328,20251022,33,639000.0,97500,4
1393,310,20260201,33,435000.0,233811,10
1394,479,20250722,33,435000.0,233811,10
1395,234,20241212,33,499000.0,92500,8
1396,401,20241212,33,499000.0,92500,8
1397,324,20250211,33,1059000.0,37500,3
1398,455,20240512,33,1059000.0,37500,3
1399,332,20250905,33,599000.0,207500,10
1400,161,20260914,33,469000.0,102500,3
1401,372,20240415,33,549000.0,77500,9
1402,429,20240619,33,549000.0,77500,9
1403,87,20251001,33,479000.0,212500,7
1404,387,20240918,33,479000.0,212500,7
1405,98,20250508,33,699000.0,172500,7
1406,598,20260621,33,1859000.0,57500,6
1407,175,20241016,33,469000.0,147500,9
1408,582,20240325,33,469000.0,147500,9
1409,284,20240214,33,899000.0,17500,1
1410,42,20260325,33,629000.0,42500,8
1411,47,20241128,33,819000.0,14698,1
1412,325,20250409,33,1099000.0,27500,1
1413,599,20240718,33,1099000.0,27500,1
1414,162,20241124,33,528000.0,79375,13
1415,237,20240827,33,528000.0,79375,13
1416,493,20260308,33,528000.0,79375,13
1417,600,20251202,33,299000.0,252500,13
1418,601,20250805,33,650000.0,162500,14
1419,602,20251018,33,438000.0,77500,11
1420,603,20251221,33,209000.0,137500,16
1421,306,20241225,33,1129000.0,72500,4
1422,604,20250119,33,1129000.0,72500,4
1423,122,20260309,33,829000.0,112500,9
1424,605,20241230,33,269000.0,112500,9
1425,998,20240312,33,269000.0,112500,9
1426,79,20250518,33,1488000.0,142500,8
1427,257,20240506,33,489000.0,82500,6
1428,379,20250426,33,489000.0,82500,6
1429,2,20241009,33,429000.0,42500,3
1430,1247,20261022,33,429000.0,42500,3
1431,606,20240314,33,949000.0,2500,1
1432,13,20261223,33,579000.0,182500,6
1433,282,20260211,33,579000.0,182500,6
1434,607,20241212,33,859000.0,232500,7
1435,608,20241119,33,519000.0,187500,10
1436,1223,20240826,33,519000.0,187500,10
1437,4,20241202,33,419000.0,162500,4
1438,69,20241206,33,419000.0,162500,4
1439,85,20260803,33,599000.0,77500,6
1440,591,20260610,33,259000.0,237500,12
1441,897,20250406,33,259000.0,237500,12
1442,452,20260308,33,1890000.0,91466,5
1443,73,20260102,33,578000.0,27500,4
1444,477,20240610,33,578000.0,27500,4
1445,350,20250323,33,749000.0,68290,2
1446,35,20240921,33,1199000.0,63877,3
1447,533,20261006,33,1199000.0,63877,3
1448,20,20240511,33,1359000.0,39004,3
1449,134,20240429,33,1359000.0,39004,3
1450,66,20251102,33,499000.0,30257,4
1451,340,20250519,33,1299000.0,43246,4
1452,344,20240418,33,1299000.0,43246,4
1453,320,20241019,33,1499000.0,28769,2
1454,609,20260914,33,1499000.0,28769,2
1455,35,20260407,33,1049000.0,26129,3
1456,533,20240705,33,1049000.0,26129,3
1457,60,20261125,33,1099000.0,23389,4
1458,610,20240912,33,1099000.0,23389,4
1459,279,20261028,33,509000.0,77314,8
1460,611,20260117,33,509000.0,77314,8
1461,595,20240210,33,439000.0,3461,5
1462,20,20260126,33,1399000.0,31246,3
1463,134,20240422,33,1399000.0,31246,3
1464,320,20260206,33,1359000.0,32348,2
1465,609,20260503,33,1359000.0,32348,2
1466,612,20240318,33,1499000.0,38107,2
1467,787,20251219,33,1499000.0,38107,2
1468,20,20260527,33,1399000.0,43349,3
1469,134,20250205,33,1399000.0,43349,3
1470,613,20260412,33,399000.0,76035,6
1471,614,20240304,33,1149000.0,9944,1
1472,627,20251013,33,1149000.0,9944,1
1473,325,20260604,33,1339000.0,12409,1
1474,599,20261201,33,1339000.0,12409,1
1475,324,20250107,33,1349000.0,64296,3
1476,455,20241101,33,1349000.0,64296,3
1477,346,20240727,33,1599000.0,4099,1
1478,20,20250411,33,1279000.0,46489,3
1479,134,20260720,33,1279000.0,46489,3
1480,35,20251008,33,1099000.0,29490,3
1481,533,20241227,33,1099000.0,29490,3
1482,320,20251221,33,1399000.0,46185,2
1483,609,20251216,33,1399000.0,46185,2
1484,20,20250626,33,1399000.0,43349,3
1485,134,20240712,33,1399000.0,43349,3
1486,346,20251013,33,1299000.0,19826,1
1487,38,20261116,33,1449000.0,36673,4
1488,321,20261205,33,1449000.0,36673,4
1489,168,20251008,33,459000.0,30000,4
1490,537,20260811,33,459000.0,30000,4
1491,65,20261217,33,569000.0,82500,2
1492,197,20261102,33,599000.0,168929,9
1493,278,20260806,33,599000.0,168929,9
1494,337,20260818,33,299000.0,102500,5
1495,526,20240218,33,299000.0,102500,5
1496,340,20260313,33,729000.0,47500,4
1497,344,20250829,33,729000.0,47500,4
1498,213,20240110,33,459000.0,187500,11
1499,38,20251104,33,1099000.0,32500,4
1500,321,20251226,33,1099000.0,32500,4
1501,87,20250530,33,659000.0,87500,7
1502,387,20240811,33,659000.0,87500,7
1503,45,20240721,33,699000.0,102500,7
1504,239,20260730,33,1059000.0,112500,9
1505,615,20250811,33,1059000.0,112500,9
1506,46,20250724,33,759000.0,47500,4
1507,59,20260814,33,649000.0,117500,7
1508,25,20240714,33,399000.0,127500,8
1509,418,20250221,33,399000.0,127500,8
1510,846,20240109,33,399000.0,127500,8
1511,315,20250615,33,629000.0,67500,5
1512,759,20240528,33,629000.0,67500,5
1513,2,20250117,33,479000.0,17500,3
1514,1247,20261101,33,479000.0,17500,3
1515,144,20250420,33,279000.0,77500,7
1516,596,20250801,33,279000.0,77500,7
1517,616,20261212,33,429000.0,57500,3
1518,666,20240724,33,429000.0,57500,3
1519,139,20260912,33,359000.0,122500,10
1520,21,20260703,33,699000.0,17500,2
1521,617,20260114,33,3890000.0,52000,2
1522,169,20260701,33,395000.0,82500,6
1523,650,20240223,33,395000.0,82500,6
1524,618,20260928,33,1580000.0,65000,5
1525,619,20241209,33,169000.0,192500,13
1526,620,20251203,33,890000.0,81000,6
1527,1271,20250610,33,890000.0,81000,6
1528,186,20250215,33,189000.0,107500,11
1529,424,20250722,33,189000.0,107500,11
1530,621,20240717,33,890000.0,68000,8
1531,622,20260213,33,195000.0,182500,15
1532,623,20250123,33,1790000.0,24000,2
1533,622,20250418,33,189000.0,202500,15
1534,503,20260203,33,175000.0,202500,19
1535,373,20250814,33,189000.0,172500,13
1536,426,20261231,33,115000.0,67500,14
1537,565,20260908,33,124000.0,77500,13
1538,624,20260920,33,139000.0,202500,21
1539,625,20240616,33,109000.0,172500,13
1540,626,20241010,33,139000.0,192500,16
1541,614,20261125,33,950000.0,22500,1
1542,627,20260403,33,950000.0,22500,1
1543,169,20260609,33,398000.0,47500,6
1544,650,20240513,33,398000.0,47500,6
1545,25,20240501,33,758000.0,137500,8
1546,418,20260412,33,758000.0,137500,8
1547,846,20261018,33,758000.0,137500,8
1548,628,20260613,33,1090000.0,42500,2
1549,438,20241015,33,788000.0,37500,1
1550,629,20261212,33,788000.0,37500,1
1551,630,20261210,33,139000.0,190000,17
1552,631,20260418,33,1280000.0,7500,1
1553,632,20260630,33,1290000.0,87500,7
1554,47,20240209,33,798000.0,22500,1
1555,138,20240906,33,738000.0,92500,4
1556,328,20240805,33,738000.0,92500,4
1557,119,20240627,33,1050000.0,37500,3
1558,351,20240701,33,1050000.0,37500,3
1559,408,20251205,33,848000.0,82500,4
1560,520,20250511,33,848000.0,82500,4
1561,133,20250819,33,1250000.0,77500,3
1562,336,20250405,33,1250000.0,77500,3
1563,9,20250418,33,599000.0,7500,1
1564,633,20251115,33,509000.0,122500,7
1565,304,20261126,33,269000.0,33143,10
1566,1076,20241114,33,269000.0,33143,10
1567,634,20241221,33,429000.0,132500,6
1568,67,20250908,33,669000.0,127500,4
1569,11,20240816,33,669000.0,49450,3
1570,251,20251229,33,669000.0,49450,3
1571,59,20250714,33,649000.0,142500,7
1572,362,20250926,33,749000.0,72500,4
1573,635,20250403,33,1089000.0,19833,2
1574,15,20240125,33,649000.0,22500,3
1575,636,20250104,33,649000.0,22500,3
1576,228,20261008,33,349000.0,72500,5
1577,381,20250902,33,349000.0,72500,5
1578,637,20240418,33,429000.0,87500,7
1579,638,20251220,33,349000.0,77500,4
1580,122,20250307,33,789000.0,152500,9
1581,639,20261028,33,890000.0,117500,7
1582,620,20250927,33,820000.0,112500,6
1583,1271,20250101,33,820000.0,112500,6
1584,343,20260713,33,1350000.0,37500,2
1585,714,20250217,33,1350000.0,37500,2
1586,640,20241221,33,1550000.0,82500,4
1587,507,20240111,33,650000.0,142500,8
1588,641,20240305,33,1150000.0,72500,5
1589,618,20240504,33,1490000.0,87500,5
1590,365,20241107,33,1050000.0,87500,4
1591,642,20260213,33,1050000.0,87500,4
1592,221,20260928,33,355000.0,207500,11
1593,962,20260522,33,355000.0,207500,11
1594,404,20251124,33,355000.0,72500,13
1595,651,20260916,33,355000.0,72500,13
1596,643,20260309,33,335000.0,77500,11
1597,1143,20251104,33,335000.0,77500,11
1598,144,20260630,33,299000.0,2500,7
1599,596,20250209,33,299000.0,2500,7
1600,2,20260922,33,399000.0,87500,3
1601,1247,20261106,33,399000.0,87500,3
1602,607,20250928,33,878000.0,162500,7
1603,21,20260608,33,929000.0,34373,2
1604,644,20250503,33,459000.0,27500,3
1605,14,20240826,33,839000.0,64595,4
1606,456,20240628,33,839000.0,64595,4
1607,645,20241112,33,245000.0,43565,7
1608,318,20240819,33,255000.0,167500,12
1609,1027,20241126,33,255000.0,167500,12
1610,646,20250714,33,198000.0,67500,12
1611,238,20260806,33,455000.0,152500,9
1612,1116,20240904,33,455000.0,152500,9
1613,465,20241009,33,395000.0,120370,14
1614,647,20260728,33,395000.0,120370,14
1615,279,20240201,33,445000.0,162500,8
1616,611,20250613,33,445000.0,162500,8
1617,372,20250115,33,395000.0,182500,9
1618,429,20240303,33,395000.0,182500,9
1619,648,20240507,33,235000.0,117500,16
1620,649,20240611,33,275000.0,194027,16
1621,529,20260815,33,359000.0,121728,9
1622,169,20241021,33,299000.0,117500,6
1623,650,20240627,33,299000.0,117500,6
1624,591,20240816,33,299000.0,122500,12
1625,897,20260601,33,299000.0,122500,12
1626,498,20250128,33,549000.0,182500,5
1627,404,20251122,33,299000.0,172500,13
1628,651,20240312,33,299000.0,172500,13
1629,233,20241113,33,419000.0,92500,5
1630,262,20250817,33,419000.0,92500,5
1631,130,20250113,33,239000.0,287500,13
1632,234,20260625,33,389000.0,167500,8
1633,401,20240515,33,389000.0,167500,8
1634,652,20251230,33,189000.0,292500,13
1635,316,20260624,33,659000.0,162500,5
1636,316,20250613,33,729000.0,82500,5
1637,400,20260723,33,349000.0,117500,8
1638,1181,20251027,33,349000.0,117500,8
1639,43,20250606,33,369000.0,57500,5
1640,974,20250121,33,369000.0,57500,5
1641,1090,20250727,33,369000.0,57500,5
1642,653,20250805,33,458000.0,97500,6
1643,222,20250726,33,325000.0,237500,14
1644,495,20251005,33,325000.0,237500,14
1645,654,20250726,33,345000.0,242500,13
1646,1303,20260519,33,345000.0,242500,13
1647,655,20250630,33,3890000.0,52500,3
1648,510,20250313,33,195000.0,197500,13
1649,180,20250708,33,369000.0,152500,10
1650,656,20240420,33,369000.0,152500,10
1651,19,20250610,33,415000.0,97500,6
1652,352,20240625,33,415000.0,97500,6
1653,320,20251104,33,999000.0,35472,2
1654,609,20250915,33,999000.0,35472,2
1655,657,20260801,33,769000.0,67500,7
1656,29,20250417,33,1190000.0,42500,2
1657,658,20260920,33,125000.0,190000,17
1658,280,20260528,33,539000.0,102500,5
1659,280,20240618,33,610000.0,142500,5
1660,12,20261010,33,569000.0,192500,5
1661,226,20240225,33,569000.0,192500,5
1662,280,20241120,33,610000.0,107500,5
1663,659,20251019,33,899000.0,2500,7
1664,660,20260814,33,18900000.0,2500,7
1665,141,20240916,33,859000.0,127500,5
1666,322,20251002,33,859000.0,127500,5
1667,327,20250715,33,619000.0,182500,4
1668,494,20241205,33,369000.0,157500,14
1669,661,20250207,33,480000.0,2500,7
1670,1288,20250615,33,480000.0,2500,7
1671,498,20260305,33,609000.0,172500,5
1672,168,20261030,33,369000.0,32500,4
1673,537,20250816,33,369000.0,32500,4
1674,50,20250908,33,459000.0,197500,8
1675,105,20251013,33,459000.0,197500,8
1676,50,20251214,33,469000.0,137500,8
1677,105,20241209,33,469000.0,137500,8
1678,329,20240215,33,1990000.0,72500,4
1679,85,20260622,33,699000.0,157500,6
1680,485,20240224,33,549000.0,177500,8
1681,567,20260505,33,549000.0,177500,8
1682,662,20251021,33,899000.0,77500,5
1683,77,20240420,33,629000.0,162500,8
1684,233,20261104,33,429000.0,97500,5
1685,262,20240318,33,429000.0,97500,5
1686,663,20250515,33,289000.0,177500,12
1687,1246,20250810,33,289000.0,177500,12
1688,324,20250221,33,969000.0,102500,3
1689,455,20241001,33,969000.0,102500,3
1690,73,20261222,33,439000.0,137500,4
1691,477,20260830,33,439000.0,137500,4
1692,643,20260917,33,345000.0,32500,11
1693,1143,20240712,33,345000.0,32500,11
1694,234,20260504,33,545000.0,82500,8
1695,401,20260309,33,545000.0,82500,8
1696,257,20241027,33,595000.0,72500,6
1697,379,20260825,33,595000.0,72500,6
1698,58,20250721,33,835000.0,72500,6
1699,59,20251102,33,865000.0,62500,7
1700,505,20240528,33,2285000.0,52500,5
1701,208,20260207,33,1345000.0,67500,6
1702,368,20240518,33,1345000.0,67500,6
1703,242,20260510,33,795000.0,97500,7
1704,405,20241018,33,795000.0,87500,8
1705,372,20241130,33,525000.0,107500,9
1706,429,20251129,33,525000.0,107500,9
1707,29,20241102,33,1165000.0,17500,2
1708,7,20260713,33,879000.0,74717,5
1709,372,20260907,33,595000.0,82500,9
1710,429,20260616,33,595000.0,82500,9
1711,59,20260715,33,715000.0,77500,7
1712,279,20241209,33,665000.0,57500,8
1713,611,20251018,33,665000.0,57500,8
1714,38,20240917,33,1085000.0,47500,4
1715,321,20240617,33,1085000.0,47500,4
1716,224,20251021,33,895000.0,22500,2
1717,664,20240718,33,697000.0,7500,1
1718,293,20250804,33,490000.0,92500,5
1719,478,20250719,33,490000.0,92500,5
1720,40,20250129,33,448000.0,145315,7
1721,886,20241216,33,448000.0,145315,7
1722,665,20240128,33,795000.0,72500,6
1723,616,20250923,33,617000.0,12500,3
1724,666,20250114,33,617000.0,12500,3
1725,191,20250611,33,717000.0,27500,2
1726,522,20260621,33,717000.0,27500,2
1727,191,20260317,33,717000.0,27500,2
1728,522,20240814,33,717000.0,27500,2
1729,161,20240127,33,457000.0,17500,3
1730,161,20240329,33,447000.0,22500,3
1731,161,20250910,33,447000.0,17500,3
1732,267,20240501,33,587000.0,92500,3
1733,531,20260515,33,587000.0,92500,3
1734,330,20240202,33,1888000.0,162500,7
1735,71,20250825,33,1988000.0,137500,6
1736,329,20251126,33,1988000.0,232500,4
1737,452,20260606,33,1888000.0,147500,5
1738,267,20250608,33,597000.0,67500,3
1739,531,20261113,33,597000.0,67500,3
1740,138,20240203,33,597000.0,122500,4
1741,328,20240903,33,597000.0,122500,4
1742,64,20261108,33,587000.0,182500,3
1743,1266,20261119,33,587000.0,182500,3
1744,12,20240218,33,617000.0,142500,5
1745,226,20260630,33,617000.0,142500,5
1746,214,20240628,33,627000.0,167500,6
1747,667,20260107,33,627000.0,167500,6
1748,21,20250812,33,947000.0,37500,2
1749,21,20250510,33,947000.0,37500,2
1750,1,20250306,33,269000.0,152500,11
1751,668,20261124,33,439000.0,57500,6
1752,147,20241229,33,389000.0,97500,3
1753,831,20241105,33,389000.0,97500,3
1754,138,20260908,33,697000.0,202500,4
1755,328,20240814,33,697000.0,202500,4
1756,215,20240110,33,1490000.0,7500,2
1757,70,20240217,33,587000.0,137500,8
1758,1007,20240722,33,587000.0,137500,8
1759,12,20260915,33,447000.0,237500,5
1760,226,20260612,33,447000.0,237500,5
1761,12,20240605,33,447000.0,237500,5
1762,226,20260504,33,447000.0,237500,5
1763,12,20240126,33,417000.0,182500,5
1764,226,20250224,33,417000.0,182500,5
1765,37,20260130,33,837000.0,37500,5
1766,669,20260212,33,377000.0,77500,6
1767,670,20240920,33,428000.0,97500,10
1768,271,20250810,33,577000.0,137500,5
1769,688,20260815,33,577000.0,137500,5
1770,551,20250414,33,399000.0,172500,9
1771,575,20240910,33,399000.0,172500,9
1772,20,20260109,33,1099000.0,72500,3
1773,134,20240427,33,1099000.0,72500,3
1774,316,20250703,33,679000.0,142500,5
1775,671,20260629,33,1099000.0,117500,4
1776,613,20260519,33,359000.0,52500,6
1777,672,20260318,33,990000.0,92500,3
1778,721,20260331,33,990000.0,92500,3
1779,673,20250717,33,499000.0,87500,4
1780,674,20250217,33,535000.0,82500,12
1781,675,20260529,33,519000.0,187500,7
1782,674,20260919,33,535000.0,82500,12
1783,676,20240101,33,899000.0,177500,5
1784,729,20240615,33,899000.0,177500,5
1785,272,20240116,33,899000.0,162500,8
1786,677,20251018,33,899000.0,162500,8
1787,550,20240421,33,719000.0,97500,7
1788,678,20250816,33,1050000.0,127500,4
1789,679,20250521,33,699000.0,47500,4
1790,14,20251101,33,859000.0,102500,4
1791,456,20261129,33,859000.0,102500,4
1792,680,20260128,33,299000.0,252500,13
1793,843,20250511,33,299000.0,252500,13
1794,681,20260822,33,999000.0,37500,2
1795,1322,20241007,33,999000.0,37500,2
1796,208,20241216,33,1090000.0,132500,6
1797,368,20241129,33,1090000.0,132500,6
1798,682,20260130,33,399000.0,102500,3
1799,683,20251228,33,399000.0,52500,2
1800,803,20260402,33,399000.0,52500,2
1801,22,20240114,33,1090000.0,112500,4
1802,208,20261215,33,719000.0,207500,6
1803,368,20241207,33,719000.0,207500,6
1804,684,20240717,33,459000.0,92500,3
1805,138,20251108,33,599000.0,137500,4
1806,328,20251019,33,599000.0,137500,4
1807,685,20240318,33,159000.0,257500,16
1808,59,20240421,33,635000.0,137500,7
1809,211,20250618,33,199000.0,207500,12
